row_number,lang,favorited,truncated,text,created_at,retweeted,source,place,user,retweet_count,id,favorite_count,urls,user_mentions,hashtags,retweeted_status,in_reply_to_screen_name,in_reply_to_user_id,possibly_sensitive,in_reply_to_status_id
60,en,False,False,RT @Sissy2814: Some ppl are unfit to deserve such loyal companion. This is a crime if you see this call police. http://t.co/IDcRLIDO5L WHO …,Sat Feb 01 06:18:36 +0000 2014,False,web,,"{""id"":70298833,""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""followers_count"":1381,""profile_background_color"":""C0DEED"",""listed_count"":42,""utc_offset"":-14400,""statuses_count"":33515,""description"":""Political and social activist on the side of We the People. Humor is a wonderful thing. #Obama2012 Disabled Veteran My RTs ARE endorsements!"",""friends_count"":2002,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/3318380773/7880c98956f803d885c56d9f7803eb68_normal.png"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/70298833/1353494667"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/115802054/crazy_sm.jpg"",""screen_name"":""LOCO_NUTT"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":855,""name"":""Loco_NUTT"",""created_at"":""Mon Aug 31 03:43:55 +0000 2009"",""time_zone"":""Atlantic Time (Canada)"",""protected"":false}",8,429499000081760256,,,"[{""screen_name"":""Sissy2814"",""id"":252924667,""name"":""Max""}]",,"{""lang"":""en"",""favorited"":false,""truncated"":false,""text"":""Some ppl are unfit to deserve such loyal companion. This is a crime if you see this call police. http://t.co/IDcRLIDO5L WHO DOES THIS?"",""created_at"":""Fri Jan 31 00:54:15 +0000 2014"",""retweeted"":false,""source"":""web"",""possibly_sensitive"":true,""retweet_count"":8,""id"":429054988950581248,""favorite_count"":2,""user"":{""id"":252924667,""profile_sidebar_fill_color"":""7AC3EE"",""profile_text_color"":""3D1957"",""followers_count"":3608,""location"":""California"",""profile_background_color"":""642D8B"",""listed_count"":56,""utc_offset"":-28800,""statuses_count"":62832,""description"":""Let me not pray to be sheltered from dangers\r\nbut to be fearless in facing them. I will always fight 4 animals 2 love and protect. I promise u that."",""friends_count"":3723,""profile_link_color"":""FF0000"",""profile_image_url"":""https://pbs.twimg.com/profile_images/2158537105/100MEDIA_IMAG1191_normal.jpg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/252924667/1388286347"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme10/bg.gif"",""screen_name"":""Sissy2814"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":8558,""name"":""Max"",""created_at"":""Wed Feb 16 05:42:19 +0000 2011"",""time_zone"":""Pacific Time (US & Canada)"",""protected"":false}}",,,,
61,in,False,False,Suburban Crime Log: 2-01 http://t.co/bCWfqPZo0W,Sat Feb 01 06:16:14 +0000 2014,False,http://www.socialoomph.com,,"{""id"":24219183,""profile_sidebar_fill_color"":""DDFFCC"",""profile_text_color"":""333333"",""followers_count"":3823,""location"":""Toledo, OH"",""profile_background_color"":""9AE4E8"",""listed_count"":13,""utc_offset"":-18000,""statuses_count"":56783,""description"":""The Toledo Blade newspaper... http://t.co/zu6vNUIn3v 175 years - The top news source for Western Lake Erie"",""friends_count"":3734,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082121596/PhotoShop-iPhone-Icon_normal.jpg"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/9449542/blade_twitter_background2a.jpg"",""screen_name"":""westerie"",""lang"":""en"",""profile_background_tile"":false,""name"":""Western Lake Erie"",""url"":""http://t.co/zu6vNUIn3v"",""created_at"":""Fri Mar 13 18:14:32 +0000 2009"",""time_zone"":""Eastern Time (US & Canada)"",""protected"":false}",,429498405837369344,,"{""http://t.co/bCWfqPZo0W"":""http://tol.bz/1gzD5GZ""}",,,,,,,
62,in,False,False,Suburban Crime Log: 2-01 http://t.co/rf5vK5sh5X,Sat Feb 01 06:16:12 +0000 2014,False,http://www.socialoomph.com,,"{""id"":22795270,""profile_sidebar_fill_color"":""DDFFCC"",""profile_text_color"":""333333"",""followers_count"":22127,""location"":""Toledo, OH"",""profile_background_color"":""9AE4E8"",""listed_count"":490,""utc_offset"":-18000,""statuses_count"":86811,""description"":""More than 175 years as Toledo, OH based top news source in NW OH & SE MI - http://t.co/bT6vcud5cS: http://t.co/lE7smOlYZb - curated by Amy, Nabil, Hasan & Phil."",""friends_count"":17619,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082120332/PhotoShop-iPhone-Icon_normal.jpg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/22795270/1360275351"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/6538648/blade_twitter_background2a.jpg"",""screen_name"":""toledonews"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":14,""name"":""The Toledo Blade"",""url"":""http://t.co/ZVaeAoURQ2"",""created_at"":""Wed Mar 04 16:29:50 +0000 2009"",""time_zone"":""Eastern Time (US & Canada)"",""protected"":false}",,429498397167734784,,"{""http://t.co/rf5vK5sh5X"":""http://tol.bz/1gzD5GZ""}",,,,,,,
63,en,False,False,UPDATED: Big data: police given access to British army's crime-fighting software http://t.co/XkU8xSx6vV,Sat Feb 01 06:14:25 +0000 2014,False,http://aiwnews.com,,"{""lang"":""el"",""profile_background_tile"":true,""statuses_count"":4222,""description"":""Art-ificial World News"",""friends_count"":333,""profile_sidebar_fill_color"":""DDEEF6"",""created_at"":""Thu Jul 11 08:20:26 +0000 2013"",""profile_link_color"":""333333"",""profile_image_url"":""https://pbs.twimg.com/profile_images/378800000118133240/d7095091b13d716d67f6b642fb3ef3fa_normal.jpeg"",""name"":""AiwNews"",""profile_text_color"":""0084B4"",""followers_count"":32,""protected"":false,""screen_name"":""AiwNews"",""profile_background_color"":""C0DEED"",""id"":1585238262,""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/378800000032976897/23947b1ce179e3f54b74ad01efb4745f.png"",""listed_count"":1}",,429497948267765760,1,"{""http://t.co/XkU8xSx6vV"":""http://aiwnews.com/?p=451""}",,,,,,,
64,en,False,False,RT @DemandAction: #NRAadvice: Don’t cooperate with police if your gun shows up at a crime scene: http://t.co/c96U10ed1l,Sat Feb 01 06:14:18 +0000 2014,False,web,,"{""lang"":""en"",""profile_background_tile"":false,""favourites_count"":1670,""description"":""Vote for what is good for USA and NOT for what is good for party.\r\n\r\nFree Film: http://t.co/JPX42gjO"",""friends_count"":2246,""profile_sidebar_fill_color"":""C0DFEC"",""created_at"":""Sun Aug 19 06:19:46 +0000 2012"",""profile_link_color"":""0084B4"",""time_zone"":""Atlantic Time (Canada)"",""profile_image_url"":""https://pbs.twimg.com/profile_images/2520171229/jzjpe1aww82y97s6f1i3_normal.gif"",""name"":""Have a GREEN YEAR!"",""profile_text_color"":""333333"",""followers_count"":2486,""protected"":false,""screen_name"":""upayr"",""profile_background_color"":""022330"",""statuses_count"":110000,""utc_offset"":-14400,""id"":767036004,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme15/bg.png"",""listed_count"":66}",18,429497921277415426,,"{""http://t.co/c96U10ed1l"":""http://maig.us/1bdFqCK""}","[{""screen_name"":""DemandAction"",""id"":250386727,""name"":""Demand Action""}]","[""NRAadvice""]","\""http://bufferapp.com\""",,,,
65,en,False,False,"Arunachal student death: Delhi Police files murder case, magisterial probe ordered - Zee News http://t.co/nJewusvPbX",Sat Feb 01 06:11:02 +0000 2014,False,http://twitterfeed.com,,"{""id"":635735026,""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""followers_count"":13,""profile_background_color"":""C0DEED"",""listed_count"":1,""utc_offset"":19800,""statuses_count"":2560,""description"":""#Crime in 'Human Society' and thought to #harm others must cease to #exist. Crime & corruption news updates from India & abroad. Be Aware, be #Safe."",""friends_count"":13,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/2398374796/mhlyafyp3ntr6tmmxllr_normal.jpeg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/635735026/1376880766"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""screen_name"":""CrimeWatchIndia"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":10,""name"":""Crime Watch India"",""url"":""http://t.co/SOBho1el7g"",""created_at"":""Sat Jul 14 23:24:05 +0000 2012"",""time_zone"":""New Delhi"",""protected"":false}",,429497098531115008,,"{""http://t.co/nJewusvPbX"":""http://bit.ly/1iWS3qI""}",,,,,,,
66,en,False,False,"What if instead of police dogs, there were giant man-sized police spiders.

There would never be crime.",Sat Feb 01 06:10:17 +0000 2014,False,https://about.twitter.com/products/tweetdeck,,"{""id"":595196840,""profile_sidebar_fill_color"":""EFEFEF"",""profile_text_color"":""333333"",""followers_count"":254,""location"":""California"",""profile_background_color"":""131516"",""listed_count"":3,""utc_offset"":-28800,""statuses_count"":14225,""description"":""Fan of gaming, anime, and other kinds of media. In a nutshell: NEEEEERD."",""friends_count"":199,""profile_link_color"":""009999"",""profile_image_url"":""https://pbs.twimg.com/profile_images/428389604501110784/e0Ym860t_normal.png"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/595196840/1390858230"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme14/bg.gif"",""screen_name"":""kaleb_195"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":5023,""name"":""Kaleb"",""url"":""http://t.co/cxanl1SHHq"",""created_at"":""Thu May 31 05:24:06 +0000 2012"",""time_zone"":""Pacific Time (US & Canada)"",""protected"":false}",,429496907191181312,1,,,,,,,,
67,en,False,False,RT @NOLAnews: Police investigating shooting in Pontchartrain Park http://t.co/JFassdU7iv,Sat Feb 01 06:07:42 +0000 2014,False,http://twitter.com/download/iphone,,"{""id"":327502234,""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""followers_count"":309,""profile_background_color"":""C0DEED"",""utc_offset"":-28800,""statuses_count"":6632,""description"":""#RestMySon 9/26/13 2/13/13CT #FreeWill7⃣#RestCordy7⃣ #BxF #ØTF9⃣9⃣9⃣9⃣9⃣9⃣ #GrindHard\n       #MMA2⃣0⃣"",""friends_count"":371,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/427566266766082048/-2Gmu--r_normal.jpeg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/327502234/1386644146"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/550493119/meek.jpg"",""name"":""BxF Ace"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":459,""screen_name"":""AceXSavage"",""created_at"":""Fri Jul 01 17:34:51 +0000 2011"",""time_zone"":""Pacific Time (US & Canada)"",""protected"":false}",2,429496260790206467,,"{""http://t.co/JFassdU7iv"":""http://bit.ly/MHR0h2""}","[{""screen_name"":""NOLAnews"",""id"":14192680,""name"":""NOLA.com""}]",,"\""http://dlvr.it\""",,,,
68,en,False,False,RT @NOLAnews: Police investigating shooting in Pontchartrain Park http://t.co/JFassdU7iv,Sat Feb 01 06:07:09 +0000 2014,False,http://www.tweetcaster.com,,"{""id"":174681471,""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""followers_count"":316,""location"":""HollyGrove-New Orleans"",""profile_background_color"":""C0DEED"",""listed_count"":1,""utc_offset"":-25200,""statuses_count"":41603,""description"":""You already know what it is"",""friends_count"":549,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/412591164320006146/YfTEGeZ3_normal.jpeg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/174681471/1376672734"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/257833865/strawberries.jpg"",""screen_name"":""UptMoneyMike"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":106,""name"":""HollyGrove Pharaoh "",""created_at"":""Wed Aug 04 15:06:21 +0000 2010"",""time_zone"":""Mountain Time (US & Canada)"",""protected"":false}",2,429496119207272448,,"{""http://t.co/JFassdU7iv"":""http://bit.ly/MHR0h2""}","[{""screen_name"":""NOLAnews"",""id"":14192680,""name"":""NOLA.com""}]",,"\""http://dlvr.it\""",,,,
69,en,False,False,Police investigating shooting in Pontchartrain Park http://t.co/JFassdU7iv,Sat Feb 01 06:06:04 +0000 2014,False,http://dlvr.it,,"{""id"":14192680,""verified"":true,""profile_sidebar_fill_color"":""FFCC99"",""profile_text_color"":""000000"",""followers_count"":63699,""location"":""New Orleans, LA"",""profile_background_color"":""FFFFFF"",""listed_count"":2095,""utc_offset"":-21600,""statuses_count"":131011,""description"":""Latest news and updates from http://t.co/bEcwlBYNEf | Times-Picayune"",""friends_count"":1434,""profile_link_color"":""37449C"",""profile_image_url"":""https://pbs.twimg.com/profile_images/2652867543/545ffaf5e92d8f38202d3b80bd4052cc_normal.png"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/14192680/1359061974"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/670174048/0767e12000af75cc7e1b80ea02c37195.png"",""screen_name"":""NOLAnews"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":1,""name"":""NOLA.com"",""url"":""http://t.co/TsISCddQqJ"",""created_at"":""Fri Mar 21 18:03:18 +0000 2008"",""time_zone"":""Central Time (US & Canada)"",""protected"":false}",2,429495848548847616,1,"{""http://t.co/JFassdU7iv"":""http://bit.ly/MHR0h2""}",,,,,,,
70,en,False,False,"Tip helps Clarksville police foil school shooting, CPD says http://t.co/69W4Bkxaf4",Sat Feb 01 06:03:28 +0000 2014,False,http://www.facebook.com/twitter,,"{""id"":122575134,""profile_sidebar_fill_color"":""EFEFEF"",""profile_text_color"":""333333"",""followers_count"":1719,""location"":""Hopkinsville, Ky."",""profile_background_color"":""131516"",""listed_count"":29,""utc_offset"":-21600,""statuses_count"":2892,""description"":""The Kentucky New Era is the first choice for reliable news and information in the Pennyrile region."",""friends_count"":314,""profile_link_color"":""009999"",""profile_image_url"":""https://pbs.twimg.com/profile_images/749657085/untitled_normal.jpg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/122575134/1364227717"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme14/bg.gif"",""screen_name"":""KentuckyNewEra"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":7,""name"":""Kentucky New Era"",""url"":""http://t.co/cOS5it8D82"",""created_at"":""Sat Mar 13 05:06:00 +0000 2010"",""time_zone"":""Central Time (US & Canada)"",""protected"":false}",,429495195319951361,,"{""http://t.co/69W4Bkxaf4"":""http://fb.me/6qtOmxYXU""}",,,,,,,
71,en,False,False,Simi Valley sees second-safest year on record: Police said Friday that Simi Valley's crime rate fell to 14.8... http://t.co/QZbDdUzHT5,Sat Feb 01 06:03:23 +0000 2014,False,http://dlvr.it,,"{""lang"":""en"",""profile_background_tile"":false,""statuses_count"":15964,""description"":""Curating the best media feeds in Ventura. A city in http://t.co/iEysEItqol, a community service media network supporting civic causes and local arts"",""friends_count"":232,""url"":""http://t.co/hulocYncAc"",""profile_sidebar_fill_color"":""DDEEF6"",""created_at"":""Fri Aug 31 05:12:06 +0000 2012"",""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/2598948483/v3ffthssnd2wcr3kajtl_normal.jpeg"",""name"":""Ventura Journal"",""profile_text_color"":""333333"",""followers_count"":517,""protected"":false,""screen_name"":""venturajournal"",""location"":""Ventura, CA"",""profile_background_color"":""C0DEED"",""id"":793127917,""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/656562688/f9fd5ruuphu4hhp2ds25.jpeg"",""listed_count"":9}",,429495172859060224,,"{""http://t.co/QZbDdUzHT5"":""http://dlvr.it/4qWq84""}",,,,,,,
72,en,False,False,Police investigating shooting in Pontchartrain Park: Man shot in Gentilly neighborhood Saturday (Jan. 31) night. http://t.co/k55h9KWFdZ,Sat Feb 01 06:00:01 +0000 2014,False,http://twitterfeed.com,,"{""id"":1417004570,""profile_sidebar_fill_color"":""F6FFD1"",""profile_text_color"":""333333"",""followers_count"":890,""location"":""United States of America"",""profile_background_color"":""000005"",""listed_count"":13,""utc_offset"":-21600,""statuses_count"":47558,""description"":""Carnival 2014 | Fat Tuesday:  March 4th, 2014\n| #SeriousPickle |  #WAR  |\n3 Parts #RSS - 1 Part @BeEtLjOoZ - Mix to desired consistency. Season to taste."",""friends_count"":2002,""profile_link_color"":""250382"",""profile_image_url"":""https://pbs.twimg.com/profile_images/419841537908809729/dk7qqJV3_normal.png"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1417004570/1390038821"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/378800000170227625/5W2Y2DHO.png"",""screen_name"":""Louisiana_World"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":4410,""name"":""Louisiana World #LWN"",""url"":""http://t.co/cOb2FxHXxL"",""created_at"":""Fri May 10 02:45:49 +0000 2013"",""time_zone"":""Central Time (US & Canada)"",""protected"":false}",,429494325622222848,,"{""http://t.co/k55h9KWFdZ"":""http://bit.ly/1a9JZzE""}",,,,,,,
73,en,False,False,RT @awkwardposts: Imagine if Police had giant police spiders instead of police dogs. There would be no crime.,Sat Feb 01 05:57:43 +0000 2014,False,http://twitter.com/download/android,,"{""lang"":""en"",""profile_background_tile"":false,""favourites_count"":20,""description"":""Don't cry because it's over, smile because it happened"",""friends_count"":10,""profile_sidebar_fill_color"":""DDEEF6"",""created_at"":""Wed Dec 19 15:31:48 +0000 2012"",""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/2995139342/a150fd5e21213b0f2bae0ec831240a6f_normal.jpeg"",""screen_name"":""JanieBeth325"",""profile_text_color"":""333333"",""followers_count"":4,""protected"":false,""profile_background_color"":""C0DEED"",""statuses_count"":221,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1022294112/1380499595"",""id"":1022294112,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""name"":""Janie Peveto Johnson""}",458,429493745243799552,,,"[{""screen_name"":""awkwardposts"",""id"":390860562,""name"":""Awkward Posts""}]",,"\""http://bufferapp.com\""",,,,
74,en,False,False,"Behind teen’s heroin overdose death, a troubling trend http://t.co/cxb8uv4giR",Sat Feb 01 05:57:38 +0000 2014,False,http://www.apple.com,,"{""id"":252492159,""profile_sidebar_fill_color"":""252429"",""profile_text_color"":""666666"",""followers_count"":51,""profile_background_color"":""1A1B1F"",""listed_count"":2,""utc_offset"":-10800,""statuses_count"":401,""description"":""Мъжът, който знае всичко и никога не умира."",""friends_count"":83,""profile_link_color"":""2FC2EF"",""profile_image_url"":""https://pbs.twimg.com/profile_images/427472115819085824/148GSULn_normal.jpeg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/252492159/1390752267"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme9/bg.gif"",""screen_name"":""sofiqnec"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":260,""name"":""*"",""created_at"":""Tue Feb 15 09:17:27 +0000 2011"",""time_zone"":""Greenland"",""protected"":false}",,429493724763389953,,"{""http://t.co/cxb8uv4giR"":""http://wapo.st/1cFq1w1""}",,,,,,,
75,en,False,False,Police searching for victims in alleged child porn bust http://t.co/bFxRozE3FW,Sat Feb 01 05:57:29 +0000 2014,False,http://www.facebook.com/twitter,,"{""id"":122575134,""profile_sidebar_fill_color"":""EFEFEF"",""profile_text_color"":""333333"",""followers_count"":1719,""location"":""Hopkinsville, Ky."",""profile_background_color"":""131516"",""listed_count"":29,""utc_offset"":-21600,""statuses_count"":2892,""description"":""The Kentucky New Era is the first choice for reliable news and information in the Pennyrile region."",""friends_count"":314,""profile_link_color"":""009999"",""profile_image_url"":""https://pbs.twimg.com/profile_images/749657085/untitled_normal.jpg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/122575134/1364227717"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme14/bg.gif"",""screen_name"":""KentuckyNewEra"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":7,""name"":""Kentucky New Era"",""url"":""http://t.co/cOS5it8D82"",""created_at"":""Sat Mar 13 05:06:00 +0000 2010"",""time_zone"":""Central Time (US & Canada)"",""protected"":false}",,429493689216679936,1,"{""http://t.co/bFxRozE3FW"":""http://fb.me/1Wl5Z5KOE""}",,,,,,,
